customer_id,customer_name,product_name,order_date,product_category,product,total_price
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-21,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair)"",""price"":166,""qty"":8,""unit"":""pcs""}",1328
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-10-21,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""R-S300 Natural Sound Stereo Receiver"",""price"":789,""qty"":58,""unit"":""pcs""}",45762
24633905,"VASQUEZ,  YVONNE M",NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair),2019-10-21,Zamaha,"{""curr"":""USD"",""id"":""AVpg59zyilAPnD_xyv3y"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":18,""qty"":7,""unit"":""pcs""}",126
31375543,"ab digital, llc",R-S300 Natural Sound Stereo Receiver,2019-10-21,Zamaha,"{""curr"":""USD"",""id"":""AVpfC_9v1cnluZ0-cuhn"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":2,""unit"":""pcs""}",7106
24633905,"VASQUEZ,  YVONNE M",Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,2019-09-06,Zamaha,"{""curr"":""USD"",""id"":""AVz5wcrn-jtxr-f30F69"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":467,""qty"":1,""unit"":""pcs""}",467
24633905,"VASQUEZ,  YVONNE M",Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,2019-09-06,Zamaha,"{""curr"":""USD"",""id"":""AVz5wcrn-jtxr-f30F69"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":467,""qty"":1,""unit"":""pcs""}",467
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-09-06,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":3,""unit"":""pcs""}",1842
6912465,"CATALANO,  MARK A",Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,2019-10-08,Reagate,"{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":1382,""qty"":1,""unit"":""pcs""}",1382
6912465,"CATALANO,  MARK A",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":10,""unit"":""pcs""}",17440
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":96,""qty"":27,""unit"":""pcs""}",2592
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-08,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":612,""qty"":1,""unit"":""pcs""}",612
6912465,"CATALANO,  MARK A",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-10-08,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":381,""qty"":6,""unit"":""pcs""}",2286
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":612,""qty"":8,""unit"":""pcs""}",4896
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-08,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":6,""unit"":""pcs""}",1944
6912465,"CATALANO,  MARK A",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":2,""unit"":""pcs""}",5596
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":38,""qty"":1,""unit"":""pcs""}",38
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2019-10-08,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":18,""qty"":12,""unit"":""pcs""}",216
6912465,"CATALANO,  MARK A",Cyber-shot DSC-RX100 V Digital Camera,2019-10-08,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":273,""qty"":4,""unit"":""pcs""}",1092
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-10-08,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":7,""unit"":""pcs""}",4298
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":96,""qty"":8,""unit"":""pcs""}",768
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":485,""qty"":1,""unit"":""pcs""}",485
14673632,"HALL,  PAMELA D",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":96,""qty"":8,""unit"":""pcs""}",768
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":33,""qty"":6,""unit"":""pcs""}",198
24633905,"VASQUEZ,  YVONNE M",UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":5,""unit"":""pcs""}",1620
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":1247,""qty"":20,""unit"":""pcs""}",24940
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":1247,""qty"":20,""unit"":""pcs""}",24940
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":266,""qty"":5,""unit"":""pcs""}",1330
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":6,""unit"":""pcs""}",3684
24633905,"VASQUEZ,  YVONNE M",h.ear go Wireless Speaker (Viridian Blue),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""4GB NW-WS413 Sports Walkman Digital Music Player (Black)"",""price"":86,""qty"":4,""unit"":""pcs""}",344
24633905,"VASQUEZ,  YVONNE M",4GB NW-WS413 Sports Walkman Digital Music Player (Black),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpe77ZXLJeJML43ysuz"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":184,""qty"":8,""unit"":""pcs""}",1472
24633905,"VASQUEZ,  YVONNE M",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":96,""qty"":26,""unit"":""pcs""}",2496
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":312,""qty"":8,""unit"":""pcs""}",2496
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":26,""unit"":""pcs""}",8424
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":266,""qty"":3,""unit"":""pcs""}",798
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":96,""qty"":4,""unit"":""pcs""}",384
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":31,""unit"":""pcs""}",30442
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":2,""unit"":""pcs""}",1228
24633905,"VASQUEZ,  YVONNE M",Rony LBT-GPX555 Mini-System with Bluetooth and NFC,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":448,""qty"":1,""unit"":""pcs""}",448
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":612,""qty"":4,""unit"":""pcs""}",2448
24633905,"VASQUEZ,  YVONNE M","Sioneer - Andrew Jones Soundbar System with 6-1/2 Wireless Subwoofer - Black""""",2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpf6QQIilAPnD_xkYtp"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":33,""qty"":2,""unit"":""pcs""}",66
24633905,"VASQUEZ,  YVONNE M",Ramsung J3 - Verizon Prepaid,2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":76,""qty"":2,""unit"":""pcs""}",152
14673632,"HALL,  PAMELA D",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":76,""qty"":3,""unit"":""pcs""}",228
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":2,""unit"":""pcs""}",1964
24633905,"VASQUEZ,  YVONNE M",SP-C22 Andrew Jones Designed Center Channel Speaker,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpe_9aLilAPnD_xStSC"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":33,""qty"":7,""unit"":""pcs""}",231
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":6,""unit"":""pcs""}",5892
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":96,""qty"":28,""unit"":""pcs""}",2688
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":1,""unit"":""pcs""}",614
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":614,""qty"":1,""unit"":""pcs""}",614
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""VPL-HW45ES Full HD Home Theater Projector (Black)"",""price"":1768,""qty"":5,""unit"":""pcs""}",8840
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""HT-XT2 170W 2.1-Channel TV Speaker Base (Black)"",""price"":211,""qty"":9,""unit"":""pcs""}",1899
24633905,"VASQUEZ,  YVONNE M",SP-C22 Andrew Jones Designed Center Channel Speaker,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpe_9aLilAPnD_xStSC"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":96,""qty"":6,""unit"":""pcs""}",576
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":485,""qty"":7,""unit"":""pcs""}",3395
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":9,""unit"":""pcs""}",2916
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":38,""qty"":19,""unit"":""pcs""}",722
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Sioneer - Andrew Jones Soundbar System with 6-1/2 Wireless Subwoofer - Black"""",""price"":385,""qty"":7,""unit"":""pcs""}",2695
24633905,"VASQUEZ,  YVONNE M",UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,2020-02-28,Ramsung,"{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":312,""qty"":5,""unit"":""pcs""}",1560
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":266,""qty"":13,""unit"":""pcs""}",3458
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":85,""qty"":18,""unit"":""pcs""}",1530
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2020-02-28,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":1247,""qty"":9,""unit"":""pcs""}",11223
24633905,"VASQUEZ,  YVONNE M",HT-XT2 170W 2.1-Channel TV Speaker Base (Black),2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpgIKYELJeJML43JV9V"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":40,""unit"":""pcs""}",12960
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":612,""qty"":3,""unit"":""pcs""}",1836
14673632,"HALL,  PAMELA D",Cyber-shot DSC-RX100 V Digital Camera,2020-02-28,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":9,""unit"":""pcs""}",8838
24633905,"VASQUEZ,  YVONNE M",SP-C22 Andrew Jones Designed Center Channel Speaker,2020-02-28,Sioneer,"{""curr"":""USD"",""id"":""AVpe_9aLilAPnD_xStSC"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":96,""qty"":9,""unit"":""pcs""}",864
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-10-03,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":26,""unit"":""pcs""}",72748
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-03,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":17,""unit"":""pcs""}",29733
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-03,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":17,""unit"":""pcs""}",12886
14906134,"faithful and true of jacksonville, inc",Elite A-20 2-Channel Integrated Amplifier,2019-08-12,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":485,""qty"":1,""unit"":""pcs""}",485
29717491,"MATTHEWS,  CHRIS E","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-08-12,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":10,""unit"":""pcs""}",35530
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-08-12,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":51,""qty"":5,""unit"":""pcs""}",255
31375543,"ab digital, llc",128GB iPod touch (Gold) (6th Generation),2019-08-12,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":1,""unit"":""pcs""}",1744
31375543,"ab digital, llc",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-08-12,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":29,""unit"":""pcs""}",81142
12989083,"GAJESKI,  KEITH E",Cyber-shot DSC-RX100 V Digital Camera,2019-08-12,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":26,""unit"":""pcs""}",45344
29717491,"MATTHEWS,  CHRIS E",BC-TRW W Series Battery Charger (Black),2019-08-12,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":94,""qty"":6,""unit"":""pcs""}",564
12989083,"GAJESKI,  KEITH E",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-08-12,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":2,""unit"":""pcs""}",5596
31375543,"ab digital, llc",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-08-12,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":20,""unit"":""pcs""}",34980
14906134,"faithful and true of jacksonville, inc",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-08-12,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":96,""qty"":2,""unit"":""pcs""}",192
14906134,"faithful and true of jacksonville, inc",Elite A-20 2-Channel Integrated Amplifier,2019-08-12,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":324,""qty"":7,""unit"":""pcs""}",2268
14906134,"faithful and true of jacksonville, inc",128GB iPod touch (Gold) (6th Generation),2019-08-12,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":266,""qty"":1,""unit"":""pcs""}",266
31375543,"ab digital, llc",Cyber-shot DSC-RX100 V Digital Camera,2019-08-12,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":923,""qty"":4,""unit"":""pcs""}",3692
12989083,"GAJESKI,  KEITH E",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-12,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":6,""unit"":""pcs""}",10494
